FMN,Cherrry Branch to Minnesott Beach Ferry on Neuse River ,,,,,FERRYMON NEUSE RIVER 2019,,,,,,,,,,,
ID,cast #,loc_code,sample_time,tempc,spcond,salppt,dissolved_o2,depth_m,turbid,chl,ph,sample_time,lat,lon,track,speed,
46892,2073,'cherrybranch',28/8/2019 11:07:54-04:04,27.29,19.75,11.73,13.48,-0.091,878.5,17.4,7.67,28/8/2019 11:07:55.283-04:04,34.94945333,-76.809045,4.5,4.27,
46894,2073,'cherrybranch',28/8/2019 11:07:56-04:04,27.29,19.76,11.73,13.48,-0.091,878.5,20.1,7.67,28/8/2019 11:07:57.292-04:04,34.94953333,-76.80903833,4.9,4.27,
46896,2073,'cherrybranch',28/8/2019 11:07:58-04:04,27.3,19.76,11.73,13.48,-0.09,904.3,21.3,7.67,28/8/2019 11:07:59.299-04:04,34.94960833,-76.809035,4.9,4.27,
46898,2073,'cherrybranch',28/8/2019 11:08:00-04:04,27.3,19.77,11.74,13.49,-0.091,915.2,19.1,7.67,28/8/2019 11:08:01.31-04:04,34.94968,-76.80902667,5.1,4.218,
46900,2073,'cherrybranch',28/8/2019 11:08:02-04:04,27.31,19.78,11.74,13.49,-0.09,915.3,16.7,7.67,28/8/2019 11:08:03.228-04:04,34.94975167,-76.80902,5.1,4.218,
46902,2073,'cherrybranch',28/8/2019 11:08:04-04:04,27.31,19.78,11.74,13.5,-0.091,902.7,20.4,7.67,28/8/2019 11:08:05.234-04:04,34.94982167,-76.80901167,5.1,4.218,
46904,2073,'cherrybranch',28/8/2019 11:08:06-04:04,27.32,19.78,11.75,13.49,-0.091,902.7,18.7,7.67,28/8/2019 11:08:07.248-04:04,34.949895,-76.809005,5,4.27,
46906,2073,'cherrybranch',28/8/2019 11:08:08-04:04,27.32,19.79,11.75,13.5,-0.091,902.7,21,7.67,28/8/2019 11:08:09.259-04:04,34.94997333,-76.80899667,5,4.27,
46908,2073,'cherrybranch',28/8/2019 11:08:10-04:04,27.32,19.8,11.76,13.5,-0.091,903,16.2,7.67,28/8/2019 11:08:11.266-04:04,34.95004667,-76.80898167,5.1,4.27,
46910,2073,'cherrybranch',28/8/2019 11:08:12-04:04,27.33,19.81,11.76,13.52,-0.091,897.2,18.4,7.67,28/8/2019 11:08:13.276-04:04,34.95012333,-76.80897167,4.6,4.27,
46912,2073,'cherrybranch',28/8/2019 11:08:14-04:04,27.33,19.81,11.77,13.51,-0.091,897.2,19.3,7.67,28/8/2019 11:08:15.285-04:04,34.9502,-76.80897167,4.2,4.27,
46914,2073,'cherrybranch',28/8/2019 11:08:16-04:04,27.33,19.82,11.77,13.52,-0.091,897.2,19.9,7.67,28/8/2019 11:08:17.296-04:04,34.95027667,-76.80896833,4.1,4.27,
46916,2073,'cherrybranch',28/8/2019 11:08:18-04:04,27.34,19.83,11.78,13.52,-0.09,900.5,21.8,7.67,28/8/2019 11:08:19.302-04:04,34.95036,-76.80896167,4,4.321,
46918,2073,'cherrybranch',28/8/2019 11:08:20-04:04,27.34,19.84,11.78,13.54,-0.091,899.4,20,7.67,28/8/2019 11:08:21.315-04:04,34.95044667,-76.808955,3.8,4.321,
46920,2073,'cherrybranch',28/8/2019 11:08:22-04:04,27.34,19.85,11.79,13.54,-0.09,899.4,21.6,7.68,28/8/2019 11:08:23.322-04:04,34.95052167,-76.80893833,3.9,4.27,
46922,2073,'cherrybranch',28/8/2019 11:08:24-04:04,27.34,19.86,11.79,13.55,-0.091,899.4,21.8,7.67,28/8/2019 11:08:25.233-04:04,34.95059667,-76.80893167,3.2,4.321,
46924,2073,'cherrybranch',28/8/2019 11:08:26-04:04,27.35,19.87,11.8,13.54,-0.091,899.4,19.9,7.68,28/8/2019 11:08:27.242-04:04,34.95067333,-76.80893,2.8,4.27,
46926,2073,'cherrybranch',28/8/2019 11:08:28-04:04,27.35,19.88,11.81,13.55,-0.091,899.4,15.5,7.67,28/8/2019 11:08:29.25-04:04,34.95075,-76.80892333,2.5,4.321,
46928,2073,'cherrybranch',28/8/2019 11:08:30-04:04,27.35,19.89,11.81,13.55,-0.091,899.5,23.1,7.68,28/8/2019 11:08:31.26-04:04,34.95082833,-76.808925,1.7,4.27,
46930,2073,'cherrybranch',28/8/2019 11:08:32-04:04,27.35,19.9,11.82,13.56,-0.091,899.5,19,7.68,28/8/2019 11:08:33.271-04:04,34.95090833,-76.80892333,1.4,4.321,
46932,2073,'cherrybranch',28/8/2019 11:08:34-04:04,27.35,19.91,11.82,13.56,-0.091,899.5,20,7.68,28/8/2019 11:08:35.275-04:04,34.95098833,-76.80892333,0.8,4.321,
46934,2073,'cherrybranch',28/8/2019 11:08:36-04:04,27.35,19.91,11.83,13.57,-0.091,899.5,19.9,7.68,28/8/2019 11:08:37.289-04:04,34.95106333,-76.80892333,0,4.27,
46936,2073,'cherrybranch',28/8/2019 11:08:38-04:04,27.36,19.92,11.83,13.56,-0.091,891.8,18.9,7.68,28/8/2019 11:08:39.295-04:04,34.95113667,-76.808925,359.3,4.27,
46938,2073,'cherrybranch',28/8/2019 11:08:40-04:04,27.36,19.93,11.84,13.57,-0.091,900.8,22.9,7.68,28/8/2019 11:08:41.305-04:04,34.95120833,-76.80892833,358.6,4.27,
46940,2073,'cherrybranch',28/8/2019 11:08:42-04:04,27.35,19.94,11.85,13.57,-0.091,884.3,16.6,7.68,28/8/2019 11:08:43.314-04:04,34.95128833,-76.808935,357.9,4.27,
46942,2073,'cherrybranch',28/8/2019 11:08:44-04:04,27.36,19.95,11.86,13.57,-0.091,916.4,21.1,7.68,28/8/2019 11:08:45.322-04:04,34.95136333,-76.80893833,357,4.218,
46944,2073,'cherrybranch',28/8/2019 11:08:46-04:04,27.36,19.96,11.86,13.57,-0.091,926.9,21.8,7.68,28/8/2019 11:08:47.234-04:04,34.95144167,-76.80894333,356.2,4.167,
46946,2073,'cherrybranch',28/8/2019 11:08:48-04:04,27.36,19.98,11.87,13.57,-0.091,894.3,23.5,7.68,28/8/2019 11:08:49.243-04:04,34.95151833,-76.80895167,355.6,4.167,
46948,2073,'cherrybranch',28/8/2019 11:08:50-04:04,27.36,19.99,11.88,13.57,-0.091,894.3,19.8,7.68,28/8/2019 11:08:51.251-04:04,34.95159333,-76.80896,355,4.116,
46950,2073,'cherrybranch',28/8/2019 11:08:52-04:04,27.36,20.01,11.89,13.58,-0.091,894.3,20.2,7.68,28/8/2019 11:08:53.26-04:04,34.951665,-76.80896667,354.8,4.064,
46952,2073,'cherrybranch',28/8/2019 11:08:54-04:04,27.36,20.02,11.9,13.57,-0.091,880,20,7.68,28/8/2019 11:08:55.265-04:04,34.95174167,-76.80897833,354.2,4.064,
46954,2073,'cherrybranch',28/8/2019 11:08:56-04:04,27.36,20.04,11.91,13.58,-0.091,908,18.4,7.68,28/8/2019 11:08:57.278-04:04,34.95181,-76.80899167,354.2,4.013,
46956,2073,'cherrybranch',28/8/2019 11:08:58-04:04,27.36,20.04,11.91,13.58,-0.091,908,21.2,7.68,28/8/2019 11:08:59.282-04:04,34.95187833,-76.809,355.1,4.013,
46958,2073,'cherrybranch',28/8/2019 11:09:00-04:04,27.35,20.06,11.92,13.58,-0.091,908,23.9,7.68,28/8/2019 11:09:01.292-04:04,34.95195333,-76.809005,355.7,4.064,
46960,2073,'cherrybranch',28/8/2019 11:09:02-04:04,27.35,20.07,11.93,13.57,-0.091,908,22,7.68,28/8/2019 11:09:03.301-04:04,34.95202667,-76.809015,356.3,4.064,
46962,2073,'cherrybranch',28/8/2019 11:09:04-04:04,27.35,20.08,11.94,13.57,-0.091,908,18.6,7.68,28/8/2019 11:09:05.307-04:04,34.95210667,-76.80902667,356.8,4.116,
46964,2073,'cherrybranch',28/8/2019 11:09:06-04:04,27.35,20.09,11.94,13.57,-0.091,908,21.9,7.68,28/8/2019 11:09:07.319-04:04,34.95218167,-76.80902667,357.6,4.116,
46966,2073,'cherrybranch',28/8/2019 11:09:08-04:04,27.35,20.1,11.95,13.56,-0.091,887.6,17.4,7.68,28/8/2019 11:09:09.233-04:04,34.95226,-76.80903,357.9,4.116,
46968,2073,'cherrybranch',28/8/2019 11:09:10-04:04,27.34,20.12,11.96,13.56,-0.091,887.6,23.7,7.68,28/8/2019 11:09:11.246-04:04,34.95234,-76.80903667,358.7,4.116,
46970,2073,'cherrybranch',28/8/2019 11:09:12-04:04,27.34,20.13,11.97,13.54,-0.091,932.8,19.6,7.68,28/8/2019 11:09:13.231-04:04,34.952415,-76.80904333,358.5,4.116,
46972,2073,'cherrybranch',28/8/2019 11:09:14-04:04,27.34,20.15,11.98,13.54,-0.091,894.7,21.4,7.68,28/8/2019 11:09:15.247-04:04,34.952485,-76.809045,358.9,4.116,
46974,2073,'cherrybranch',28/8/2019 11:09:16-04:04,27.34,20.17,11.99,13.53,-0.091,924.2,20.9,7.68,28/8/2019 11:09:17.262-04:04,34.952555,-76.80904667,359.2,4.116,
46976,2073,'cherrybranch',28/8/2019 11:09:18-04:04,27.33,20.18,12,13.53,-0.091,921.2,21.2,7.68,28/8/2019 11:09:19.274-04:04,34.95263333,-76.80905,359.2,4.167,
46978,2073,'cherrybranch',28/8/2019 11:09:20-04:04,27.33,20.2,12.02,13.51,-0.091,957.5,19.1,7.68,28/8/2019 11:09:21.281-04:04,34.95271167,-76.809055,359.4,4.167,
46980,2073,'cherrybranch',28/8/2019 11:09:22-04:04,27.33,20.21,12.02,13.51,-0.091,957.5,20.5,7.68,28/8/2019 11:09:23.289-04:04,34.95278833,-76.809055,359.9,4.167,
46982,2073,'cherrybranch',28/8/2019 11:09:24-04:04,27.32,20.23,12.04,13.49,-0.091,957.5,18,7.68,28/8/2019 11:09:25.299-04:04,34.95286333,-76.80905,0.2,4.167,
46984,2073,'cherrybranch',28/8/2019 11:09:26-04:04,27.32,20.25,12.05,13.5,-0.091,957.4,19.3,7.68,28/8/2019 11:09:27.308-04:04,34.95293833,-76.80904333,0.6,4.167,
46986,2073,'cherrybranch',28/8/2019 11:09:28-04:04,27.32,20.27,12.06,13.48,-0.091,957.4,19,7.68,28/8/2019 11:09:29.316-04:04,34.95300833,-76.80903333,0.8,4.167,
46988,2073,'cherrybranch',28/8/2019 11:09:30-04:04,27.31,20.29,12.07,13.48,-0.091,957.4,19.4,7.68,28/8/2019 11:09:31.325-04:04,34.95308,-76.809025,1,4.167,
46990,2073,'cherrybranch',28/8/2019 11:09:32-04:04,27.31,20.31,12.09,13.46,-0.091,873.4,17.4,7.68,28/8/2019 11:09:33.236-04:04,34.95315667,-76.80901833,0.9,4.218,
46992,2073,'cherrybranch',28/8/2019 11:09:34-04:04,27.3,20.33,12.1,13.46,-0.091,873.4,19.8,7.68,28/8/2019 11:09:35.241-04:04,34.95323333,-76.80902,0.8,4.218,
46994,2073,'cherrybranch',28/8/2019 11:09:36-04:04,27.3,20.35,12.11,13.44,-0.092,875.7,22.3,7.68,28/8/2019 11:09:37.256-04:04,34.95330833,-76.80902333,0.7,4.218,
46996,2073,'cherrybranch',28/8/2019 11:09:38-04:04,27.3,20.37,12.12,13.44,-0.091,927.4,25,7.68,28/8/2019 11:09:39.262-04:04,34.95338667,-76.80902833,0.5,4.218,
46998,2073,'cherrybranch',28/8/2019 11:09:40-04:04,27.29,20.38,12.13,13.42,-0.092,873.3,23.6,7.68,28/8/2019 11:09:41.277-04:04,34.95346,-76.80902667,0.8,4.218,
47000,2073,'cherrybranch',28/8/2019 11:09:42-04:04,27.29,20.39,12.14,13.42,-0.091,911.4,21.1,7.68,28/8/2019 11:09:43.282-04:04,34.95353,-76.80902167,0.8,4.218,
47002,2073,'cherrybranch',28/8/2019 11:09:44-04:04,27.29,20.41,12.15,13.4,-0.091,906.2,21,7.68,28/8/2019 11:09:45.293-04:04,34.95359833,-76.80901833,0.7,4.167,
47004,2073,'cherrybranch',28/8/2019 11:09:46-04:04,27.28,20.42,12.16,13.4,-0.091,906.2,20.5,7.68,28/8/2019 11:09:47.302-04:04,34.95367167,-76.80901667,0.5,4.218,
47006,2073,'cherrybranch',28/8/2019 11:09:48-04:04,27.28,20.43,12.16,13.4,-0.091,903.5,19.8,7.68,28/8/2019 11:09:49.318-04:04,34.95374833,-76.80902333,0,4.218,
47008,2073,'cherrybranch',28/8/2019 11:09:50-04:04,27.28,20.44,12.17,13.4,-0.092,884.8,21.6,7.68,28/8/2019 11:09:51.325-04:04,34.953825,-76.80902167,0.2,4.218,
47010,2073,'cherrybranch',28/8/2019 11:09:52-04:04,27.28,20.45,12.18,13.39,-0.091,884.7,20.7,7.68,28/8/2019 11:09:53.242-04:04,34.95390167,-76.80901167,0.2,4.218,
47012,2073,'cherrybranch',28/8/2019 11:09:54-04:04,27.27,20.46,12.18,13.39,-0.091,884.7,24.1,7.68,28/8/2019 11:09:55.249-04:04,34.95397833,-76.80900333,0.1,4.218,
47014,2073,'cherrybranch',28/8/2019 11:09:56-04:04,27.27,20.47,12.19,13.4,-0.091,884.7,23.4,7.68,28/8/2019 11:09:57.259-04:04,34.954055,-76.80900833,359.2,4.218,
47016,2073,'cherrybranch',28/8/2019 11:09:58-04:04,27.27,20.47,12.19,13.4,-0.091,884.7,18.9,7.68,28/8/2019 11:09:59.266-04:04,34.95413167,-76.80901333,359.1,4.218,
47018,2073,'cherrybranch',28/8/2019 11:10:00-04:04,27.27,20.48,12.2,13.41,-0.091,884.7,20.4,7.68,28/8/2019 11:10:01.277-04:04,34.954205,-76.80901667,359,4.167,
47020,2073,'cherrybranch',28/8/2019 11:10:02-04:04,27.27,20.48,12.2,13.41,-0.091,884.7,19.7,7.68,28/8/2019 11:10:03.284-04:04,34.954275,-76.809015,358.9,4.167,
47022,2073,'cherrybranch',28/8/2019 11:10:04-04:04,27.27,20.49,12.2,13.43,-0.091,925.9,18.2,7.68,28/8/2019 11:10:05.297-04:04,34.95435,-76.80901667,358.8,4.167,
47024,2073,'cherrybranch',28/8/2019 11:10:06-04:04,27.27,20.49,12.2,13.43,-0.091,910.5,20.7,7.68,28/8/2019 11:10:07.303-04:04,34.95442667,-76.809015,358.6,4.167,
47026,2073,'cherrybranch',28/8/2019 11:10:08-04:04,27.27,20.49,12.21,13.45,-0.091,885,20.4,7.68,28/8/2019 11:10:09.316-04:04,34.95450833,-76.80901167,358.7,4.167,
47028,2073,'cherrybranch',28/8/2019 11:10:10-04:04,27.27,20.5,12.21,13.45,-0.092,885,22,7.69,28/8/2019 11:10:11.321-04:04,34.954585,-76.809015,358.3,4.167,
47030,2073,'cherrybranch',28/8/2019 11:10:12-04:04,27.27,20.51,12.21,13.47,-0.092,923,20.4,7.68,28/8/2019 11:10:13.244-04:04,34.95465833,-76.80902167,357.9,4.116,
47032,2073,'cherrybranch',28/8/2019 11:10:14-04:04,27.27,20.51,12.22,13.47,-0.092,880.9,18.3,7.69,28/8/2019 11:10:15.248-04:04,34.95473,-76.80903167,357.8,4.116,
47034,2073,'cherrybranch',28/8/2019 11:10:16-04:04,27.27,20.52,12.22,13.49,-0.091,874.8,22.9,7.68,28/8/2019 11:10:17.261-04:04,34.95480667,-76.809035,358,4.116,
47036,2073,'cherrybranch',28/8/2019 11:10:18-04:04,27.27,20.52,12.22,13.49,-0.091,874.8,24.4,7.69,28/8/2019 11:10:19.268-04:04,34.95488,-76.80903167,358.4,4.116,
47038,2073,'cherrybranch',28/8/2019 11:10:20-04:04,27.26,20.53,12.23,13.52,-0.092,874.8,21.9,7.68,28/8/2019 11:10:21.282-04:04,34.95496,-76.80903667,358.3,4.167,
47040,2073,'cherrybranch',28/8/2019 11:10:22-04:04,27.26,20.54,12.23,13.52,-0.092,874.8,21.3,7.69,28/8/2019 11:10:23.285-04:04,34.95503833,-76.80904833,358.4,4.167,
47042,2073,'cherrybranch',28/8/2019 11:10:24-04:04,27.26,20.54,12.24,13.53,-0.092,891.6,25.2,7.68,28/8/2019 11:10:25.297-04:04,34.95510833,-76.809055,358.8,4.116,
47044,2073,'cherrybranch',28/8/2019 11:10:26-04:04,27.26,20.55,12.24,13.53,-0.091,891.6,22.3,7.69,28/8/2019 11:10:27.303-04:04,34.95518,-76.80905833,359.2,4.116,
47046,2073,'cherrybranch',28/8/2019 11:10:28-04:04,27.26,20.56,12.25,13.55,-0.091,941.7,25.7,7.69,28/8/2019 11:10:29.314-04:04,34.95525,-76.80906,359.5,4.167,
47048,2073,'cherrybranch',28/8/2019 11:10:30-04:04,27.26,20.57,12.26,13.55,-0.091,909.7,23.5,7.69,28/8/2019 11:10:31.318-04:04,34.955325,-76.80905833,359.7,4.167,
47050,2073,'cherrybranch',28/8/2019 11:10:32-04:04,27.26,20.58,12.27,13.56,-0.091,897.6,23.7,7.69,28/8/2019 11:10:33.333-04:04,34.9554,-76.80905833,359.7,4.167,
47052,2073,'cherrybranch',28/8/2019 11:10:34-04:04,27.25,20.59,12.27,13.56,-0.092,897.6,21.8,7.69,28/8/2019 11:10:35.342-04:04,34.95548,-76.80905667,359.8,4.218,
47054,2073,'cherrybranch',28/8/2019 11:10:36-04:04,27.25,20.61,12.28,13.57,-0.091,913.9,19.8,7.69,28/8/2019 11:10:37.252-04:04,34.95555667,-76.80905833,359.6,4.218,
47056,2073,'cherrybranch',28/8/2019 11:10:38-04:04,27.25,20.62,12.29,13.57,-0.091,913.9,21.6,7.69,28/8/2019 11:10:39.26-04:04,34.95563667,-76.80906167,359.7,4.218,
47058,2073,'cherrybranch',28/8/2019 11:10:40-04:04,27.25,20.63,12.29,13.58,-0.092,899.1,18.1,7.69,28/8/2019 11:10:41.268-04:04,34.95571667,-76.80906667,359.5,4.218,
47060,2073,'cherrybranch',28/8/2019 11:10:42-04:04,27.25,20.64,12.3,13.58,-0.092,916.1,23.4,7.69,28/8/2019 11:10:43.278-04:04,34.95580333,-76.809075,359.4,4.27,
47062,2073,'cherrybranch',28/8/2019 11:10:44-04:04,27.25,20.65,12.31,13.58,-0.091,927.1,24.3,7.69,28/8/2019 11:10:45.288-04:04,34.95588833,-76.80908,359.5,4.27,
47064,2073,'cherrybranch',28/8/2019 11:10:46-04:04,27.25,20.66,12.32,13.58,-0.091,927.1,16.8,7.69,28/8/2019 11:10:47.3-04:04,34.95596667,-76.80907833,359.7,4.218,
47066,2073,'cherrybranch',28/8/2019 11:10:48-04:04,27.24,20.68,12.33,13.57,-0.091,888.1,18.9,7.69,28/8/2019 11:10:49.31-04:04,34.95604167,-76.80907667,359.7,4.167,
47068,2073,'cherrybranch',28/8/2019 11:10:50-04:04,27.24,20.68,12.33,13.57,-0.092,926.8,21,7.69,28/8/2019 11:10:51.32-04:04,34.95611,-76.80907333,359.6,4.167,
47070,2073,'cherrybranch',28/8/2019 11:10:52-04:04,27.24,20.69,12.34,13.58,-0.092,898.8,23.4,7.69,28/8/2019 11:10:53.328-04:04,34.95618167,-76.80907,359.6,4.167,
47072,2073,'cherrybranch',28/8/2019 11:10:54-04:04,27.24,20.7,12.34,13.58,-0.092,889,23.4,7.69,28/8/2019 11:10:55.244-04:04,34.95625333,-76.80906667,359.3,4.116,
47074,2073,'cherrybranch',28/8/2019 11:10:56-04:04,27.24,20.71,12.35,13.58,-0.092,889,19.4,7.69,28/8/2019 11:10:57.238-04:04,34.95632667,-76.80906667,359.1,4.167,
47076,2073,'cherrybranch',28/8/2019 11:10:58-04:04,27.24,20.72,12.36,13.58,-0.092,889,19.3,7.69,28/8/2019 11:10:59.251-04:04,34.95640333,-76.809065,359.3,4.167,
47078,2073,'cherrybranch',28/8/2019 11:11:00-04:04,27.24,20.73,12.36,13.57,-0.091,942.6,23.3,7.69,28/8/2019 11:11:01.266-04:04,34.956475,-76.80906833,359.1,4.167,
47080,2073,'cherrybranch',28/8/2019 11:11:02-04:04,27.24,20.73,12.36,13.57,-0.092,942.6,22,7.69,28/8/2019 11:11:03.273-04:04,34.95655167,-76.80906833,359.1,4.167,
47082,2073,'cherrybranch',28/8/2019 11:11:04-04:04,27.24,20.74,12.37,13.58,-0.092,942.6,25.8,7.69,28/8/2019 11:11:05.281-04:04,34.95663167,-76.80907,359.1,4.167,
47084,2073,'cherrybranch',28/8/2019 11:11:06-04:04,27.24,20.75,12.37,13.58,-0.091,942.6,22.4,7.69,28/8/2019 11:11:07.294-04:04,34.95670833,-76.80907667,358.9,4.167,
47086,2073,'cherrybranch',28/8/2019 11:11:08-04:04,27.24,20.75,12.38,13.58,-0.092,942.6,21.2,7.69,28/8/2019 11:11:09.301-04:04,34.956785,-76.80908167,358.9,4.167,
47088,2073,'cherrybranch',28/8/2019 11:11:10-04:04,27.24,20.75,12.38,13.58,-0.091,942.6,17.2,7.69,28/8/2019 11:11:11.312-04:04,34.95685833,-76.809085,359.2,4.167,
47090,2073,'cherrybranch',28/8/2019 11:11:12-04:04,27.24,20.76,12.38,13.58,-0.092,913.1,22.5,7.69,28/8/2019 11:11:13.323-04:04,34.95693,-76.80908,359.6,4.167,
47092,2073,'cherrybranch',28/8/2019 11:11:14-04:04,27.24,20.76,12.38,13.58,-0.091,913.2,18.9,7.69,28/8/2019 11:11:15.334-04:04,34.95700333,-76.80907833,359.5,4.167,
47094,2073,'cherrybranch',28/8/2019 11:11:16-04:04,27.24,20.77,12.39,13.59,-0.092,913.2,17.6,7.69,28/8/2019 11:11:17.243-04:04,34.95707333,-76.80908,359.4,4.167,
47096,2073,'cherrybranch',28/8/2019 11:11:18-04:04,27.25,20.77,12.39,13.59,-0.092,906.6,20.8,7.69,28/8/2019 11:11:19.251-04:04,34.95714667,-76.80908167,359.6,4.167,
47098,2073,'cherrybranch',28/8/2019 11:11:20-04:04,27.25,20.78,12.39,13.6,-0.091,903,18.6,7.69,28/8/2019 11:11:21.262-04:04,34.95722,-76.80908333,359.5,4.167,
47100,2073,'cherrybranch',28/8/2019 11:11:22-04:04,27.25,20.78,12.4,13.6,-0.091,935.2,22.4,7.69,28/8/2019 11:11:23.266-04:04,34.95729667,-76.809085,359.8,4.167,
47102,2073,'cherrybranch',28/8/2019 11:11:24-04:04,27.25,20.79,12.4,13.61,-0.091,909.2,28,7.69,28/8/2019 11:11:25.279-04:04,34.957375,-76.80908333,0.1,4.167,
47104,2073,'cherrybranch',28/8/2019 11:11:26-04:04,27.26,20.79,12.4,13.61,-0.091,907.7,23.1,7.69,28/8/2019 11:11:27.284-04:04,34.957455,-76.80908167,0.2,4.218,
47106,2073,'cherrybranch',28/8/2019 11:11:28-04:04,27.26,20.79,12.4,13.62,-0.092,876.1,20.7,7.69,28/8/2019 11:11:29.297-04:04,34.95753333,-76.80908167,0.1,4.167,
47108,2073,'cherrybranch',28/8/2019 11:11:30-04:04,27.26,20.8,12.41,13.61,-0.091,876.1,23.1,7.7,28/8/2019 11:11:31.301-04:04,34.95761,-76.80908167,0.3,4.167,
47110,2073,'cherrybranch',28/8/2019 11:11:32-04:04,27.27,20.81,12.41,13.62,-0.092,881.7,19.2,7.69,28/8/2019 11:11:33.315-04:04,34.957685,-76.80907833,0.5,4.167,
47112,2073,'cherrybranch',28/8/2019 11:11:34-04:04,27.27,20.81,12.41,13.62,-0.091,946.7,19.8,7.69,28/8/2019 11:11:35.319-04:04,34.95775833,-76.809075,0.6,4.167,
47114,2073,'cherrybranch',28/8/2019 11:11:36-04:04,27.27,20.82,12.42,13.63,-0.092,946.8,22.4,7.69,28/8/2019 11:11:37.333-04:04,34.95782833,-76.809075,0.6,4.167,
47116,2073,'cherrybranch',28/8/2019 11:11:38-04:04,27.27,20.83,12.42,13.63,-0.091,946.8,23.3,7.69,28/8/2019 11:11:39.248-04:04,34.95789833,-76.80907167,0.6,4.167,
47118,2073,'cherrybranch',28/8/2019 11:11:40-04:04,27.27,20.84,12.43,13.64,-0.091,902.1,20.2,7.69,28/8/2019 11:11:41.244-04:04,34.95796833,-76.80907167,0.2,4.167,
47120,2073,'cherrybranch',28/8/2019 11:11:42-04:04,27.28,20.84,12.43,13.64,-0.091,881.8,20.7,7.7,28/8/2019 11:11:43.256-04:04,34.958045,-76.80907333,0.1,4.218,
47122,2073,'cherrybranch',28/8/2019 11:11:44-04:04,27.28,20.85,12.44,13.65,-0.091,899,20.5,7.69,28/8/2019 11:11:45.268-04:04,34.95812167,-76.809075,359.8,4.218,
47124,2073,'cherrybranch',28/8/2019 11:11:46-04:04,27.28,20.86,12.44,13.64,-0.091,899,23,7.7,28/8/2019 11:11:47.276-04:04,34.9582,-76.80907333,359.8,4.218,
47126,2073,'cherrybranch',28/8/2019 11:11:48-04:04,27.28,20.87,12.45,13.65,-0.091,875.9,20.8,7.69,28/8/2019 11:11:49.288-04:04,34.95827167,-76.80907,359.4,4.167,
47128,2073,'cherrybranch',28/8/2019 11:11:50-04:04,27.29,20.88,12.46,13.65,-0.091,910.2,22,7.7,28/8/2019 11:11:51.294-04:04,34.95834667,-76.80907667,358.8,4.167,
47130,2073,'cherrybranch',28/8/2019 11:11:52-04:04,27.29,20.89,12.46,13.66,-0.092,981.3,23,7.69,28/8/2019 11:11:53.306-04:04,34.95842333,-76.80908667,358.5,4.167,
47132,2073,'cherrybranch',28/8/2019 11:11:54-04:04,27.29,20.89,12.47,13.65,-0.092,981.4,22.2,7.7,28/8/2019 11:11:55.311-04:04,34.9585,-76.80909833,358.2,4.167,
47134,2073,'cherrybranch',28/8/2019 11:11:56-04:04,27.29,20.9,12.47,13.66,-0.091,964.7,25.5,7.69,28/8/2019 11:11:57.323-04:04,34.958575,-76.80909833,358.3,4.167,
47136,2073,'cherrybranch',28/8/2019 11:11:58-04:04,27.3,20.91,12.48,13.66,-0.091,903.4,21.3,7.7,28/8/2019 11:11:59.328-04:04,34.95865,-76.8091,358.2,4.167,
47138,2073,'cherrybranch',28/8/2019 11:12:00-04:04,27.3,20.92,12.49,13.67,-0.092,941.6,24.6,7.69,28/8/2019 11:12:01.337-04:04,34.95872667,-76.80909833,358.1,4.167,
47140,2073,'cherrybranch',28/8/2019 11:12:02-04:04,27.3,20.93,12.49,13.67,-0.092,926.2,23.4,7.7,28/8/2019 11:12:03.25-04:04,34.95880333,-76.8091,357.6,4.167,
47142,2073,'cherrybranch',28/8/2019 11:12:04-04:04,27.31,20.94,12.5,13.68,-0.092,926.2,25.4,7.7,28/8/2019 11:12:05.247-04:04,34.958875,-76.80910333,357.5,4.116,
47144,2073,'cherrybranch',28/8/2019 11:12:06-04:04,27.31,20.96,12.51,13.68,-0.092,906.2,23.5,7.7,28/8/2019 11:12:07.26-04:04,34.95894667,-76.80910667,357.3,4.116,
47146,2073,'cherrybranch',28/8/2019 11:12:08-04:04,27.31,20.97,12.51,13.69,-0.092,896.9,21.2,7.7,28/8/2019 11:12:09.268-04:04,34.95902,-76.80911667,357,4.116,
47148,2073,'cherrybranch',28/8/2019 11:12:10-04:04,27.31,20.98,12.52,13.69,-0.092,934.3,27.4,7.7,28/8/2019 11:12:11.278-04:04,34.95909333,-76.80912667,357,4.116,
47150,2073,'cherrybranch',28/8/2019 11:12:12-04:04,27.32,20.99,12.53,13.7,-0.092,925.8,19.7,7.7,28/8/2019 11:12:13.287-04:04,34.95916833,-76.80913,357.3,4.116,
47152,2073,'cherrybranch',28/8/2019 11:12:14-04:04,27.32,21.01,12.54,13.7,-0.092,925.8,19.7,7.7,28/8/2019 11:12:15.293-04:04,34.95924167,-76.809135,357.4,4.116,
47154,2073,'cherrybranch',28/8/2019 11:12:16-04:04,27.32,21.02,12.55,13.71,-0.091,925.8,19.4,7.7,28/8/2019 11:12:17.31-04:04,34.959315,-76.80914333,357.4,4.116,
47156,2073,'cherrybranch',28/8/2019 11:12:18-04:04,27.32,21.04,12.56,13.71,-0.092,925.8,21.8,7.7,28/8/2019 11:12:19.32-04:04,34.95938833,-76.80915,357.5,4.116,
